1591471800.0,9627.81000000,9633.24000000,9626.55000000,9633.22000000,50.12772300,1591472099999,482737.38612958,977,33.76013300,325115.33672626,0
1591472100.0,9633.23000000,9652.39000000,9633.22000000,9648.31000000,142.59039000,1591472399999,1375100.56246629,2110,66.80451700,644182.47615018,0
1591472400.0,9647.63000000,9677.00000000,9646.89000000,9662.49000000,190.52382900,1591472699999,1841233.01826279,2396,123.06096800,1189449.28891410,0
1591472700.0,9662.50000000,9670.00000000,9656.09000000,9657.00000000,101.46305100,1591472999999,980464.49135085,1221,35.23156000,340483.53058099,0
1591473000.0,9657.00000000,9663.72000000,9657.00000000,9659.53000000,79.95320100,1591473299999,772308.68018118,995,27.85842100,269102.07211661,0
1591473300.0,9659.73000000,9666.67000000,9656.57000000,9657.39000000,58.51581100,1591473599999,565269.40920940,918,26.43520900,255375.40371785,0
1591473600.0,9658.15000000,9664.11000000,9646.53000000,9653.39000000,104.50445200,1591473899999,1009114.80263386,1211,35.03055100,338290.36765272,0
1591473900.0,9653.96000000,9662.99000000,9651.00000000,9651.40000000,44.46776600,1591474199999,429368.65842652,968,23.35476200,225504.00304631,0
1591474200.0,9651.70000000,9656.00000000,9648.60000000,9654.99000000,36.33705600,1591474499999,350708.98720101,600,13.45404900,129845.52075600,0
1591474500.0,9654.98000000,9656.68000000,9646.02000000,9649.76000000,50.58087700,1591474799999,488201.20543291,738,14.01308900,135265.01046943,0
1591474800.0,9649.66000000,9680.00000000,9649.29000000,9673.02000000,102.63755900,1591475099999,992530.07682715,1853,63.30077500,612180.55428838,0
1591475100.0,9673.25000000,9688.87000000,9672.01000000,9683.02000000,180.86748000,1591475399999,1751350.24959245,1785,138.50102500,1341154.90024592,0
1591475400.0,9682.97000000,9690.00000000,9662.43000000,9667.66000000,124.61754500,1591475699999,1205787.27957851,1731,46.92807800,454200.82270005,0
1591475700.0,9668.88000000,9675.00000000,9667.26000000,9667.73000000,58.72892500,1591475999999,567984.03619209,1101,17.22527900,166604.83813877,0
1591476000.0,9667.73000000,9680.00000000,9662.65000000,9679.33000000,66.33814300,1591476299999,641494.93927780,1062,28.18939600,272663.10038206,0
1591476300.0,9679.33000000,9689.00000000,9670.12000000,9678.67000000,105.25807200,1591476599999,1018742.50046535,1571,39.41871200,381547.68549065,0
1591476600.0,9680.04000000,9697.00000000,9677.04000000,9695.89000000,123.55984700,1591476899999,1196972.93709615,1605,87.19687700,844818.34234193,0
1591476900.0,9696.12000000,9720.00000000,9690.01000000,9700.52000000,297.90975400,1591477199999,2891510.26604510,3961,175.67015900,1704972.32530397,0
1591477200.0,9701.00000000,9720.00000000,9700.79000000,9704.40000000,144.47220800,1591477499999,1403269.78932257,1655,79.08606300,768197.59049649,0
1591477500.0,9704.39000000,9716.97000000,9704.39000000,9710.79000000,99.57168500,1591477799999,966962.28519869,1365,52.42397700,509121.14278364,0
1591477800.0,9711.27000000,9711.79000000,9700.00000000,9700.00000000,68.84614300,1591478099999,668264.75746108,1091,17.78170600,172608.12707726,0
1591478100.0,9700.79000000,9702.71000000,9682.75000000,9689.32000000,94.17686500,1591478399999,912622.42545277,1511,60.64623700,587644.97952044,0
1591478400.0,9688.25000000,9696.95000000,9685.23000000,9695.46000000,58.29897600,1591478699999,564932.13194218,1205,31.10985300,301494.31516004,0
1591478700.0,9695.46000000,9701.59000000,9686.31000000,9688.53000000,65.26807200,1591478999999,632858.43352173,1306,18.54977500,179879.32231464,0
1591479000.0,9687.20000000,9689.44000000,9678.08000000,9678.91000000,45.10036700,1591479299999,436706.22498890,1006,14.93411300,144626.64400508,0
1591479300.0,9678.90000000,9693.52000000,9676.62000000,9691.40000000,73.15480700,1591479599999,708567.52231851,1265,43.38231800,420158.39298041,0
1591479600.0,9690.00000000,9692.73000000,9685.00000000,9685.88000000,124.07194100,1591479899999,1201888.64768002,1128,85.36275500,826896.91976639,0
1591479900.0,9685.95000000,9689.56000000,9680.80000000,9682.57000000,53.61184000,1591480199999,519248.77725592,795,39.44520100,382050.62810941,0
